16 February 1995,Phrase,OUT OF TOWN,C D M O,Diamond watch,Yes,
17 February 1995,Thing,CUPCAKE,P C B A,Boat,Yes,
20 February 1995,Place,SWAMP,H D P O,$25000 to charity,Yes,
21 February 1995,Event,JUNE WEDDING,M D G I,$25000 to charity,Yes,
22 February 1995,Slang,HANGING OUT,H G F O,$25000 to charity,Yes,
23 February 1995,Thing,VOODOO,B C D A,$25000 to charity,No,
24 February 1995,Person,COWBOY,P C O H,$25000 to charity,No,Two in a row without RSTLNE. I wonder if that ever happened before.
27 February 1995,Place,PARK,C D M A,Motor home,No,Someone forgot that they called an M.
28 February 1995,,,,,No,
1 March 1995,,,,,No,
2 March 1995,Occupation,POLICEMAN,M P C O,Trip to Italy,Yes,
3 March 1995,,,,,,
6 March 1995,People,AIR FORCE,C F H O,Boat,Yes,
7 March 1995,,,,,Yes,
8 March 1995,Title,BLACK BEAUTY,C D M A,His & Hers Cars,Yes,
9 March 1995,Phrase,OUT OF PLACE,C D M O,Diamond ring,Yes,
10 March 1995,Place,GENOA ITALY,C D M O,$25000,No,
13 March 1995,,,,,,
14 March 1995,,,,,,
15 March 1995,,,,,,
16 March 1995,Phrase,PEACE OF MIND,P M C I,Porsche,Yes,
17 March 1995,Thing,BUBBLE BATH,C D M A,$25000,No,
20 March 1995,Thing,BALL GAME,C D M A,$25000,Yes,
21 March 1995,Place,PANTRY,C M P A,Land Rover,Yes,
22 March 1995,,,,,No,
23 March 1995,Things,SOAPSUDS,C D M A,Joalier watches,Yes,
24 March 1995,Thing,LOCKER,M C K O,Precious metals package,Yes,
27 March 1995,Thing,BLINK,B C K O,$25000,Yes,
28 March 1995,Phrase,ACT YOUR AGE,P G C I,Home theater package,Yes,
29 March 1995,Phrase,ONE OF A KIND,F B D O,Annuity,Yes,
30 March 1995,,,,,Yes,
31 March 1995,Phrase,WAY OFF BASE,C D M O,Chevy Lumina,Yes,Perfect week!
3 April 1995,,,,,,
4 April 1995,,,,,,
5 April 1995,,,,,,
6 April 1995,Thing,SUGAR,P M C A,Mall of America trip,No,
7 April 1995,Event,COFFEE BREAK,B C F A,$25000,Yes,
10 April 1995,Place,DISNEY WORLD,C D M I,$25000,Yes,
11 April 1995,,,,,,
12 April 1995,,,,,,
13 April 1995,,,,,,
14 April 1995,,,,,,
17 April 1995,,,,,,
18 April 1995,,,,,,
19 April 1995,,,,,,
20 April 1995,,,,,,
21 April 1995,,,,,,
24 April 1995,,,,,,
25 April 1995,,,,,,
26 April 1995,,,,,,
27 April 1995,,,,,,
28 April 1995,,,,,,
30 April 1995,,,,,,
1 May 1995,Thing,DAISY,D C H A,$25000 for charity,Yes,
2 May 1995,Thing,PEPPERMINT,H C F O,$25000 for charity,No,
3 May 1995,Thing,NOSTALGIA,O G C M,$25000 for charity,Yes,
4 May 1995,,,,$25000 for charity,,
5 May 1995,Phrase,COME TO LIFE,,$25000 for charity,No,
8 May 1995,,,,,,
9 May 1995,,,,,,
10 May 1995,,,,,,
11 May 1995,,,,,,
12 May 1995,,,,,,
15 May 1995,Thing,GAME PLAN,D C H O,Trip to Australia,Yes,
16 May 1995,,,,,,
17 May 1995,,,,,,
18 May 1995,,,,,,
19 May 1995,Person,GUY,C D M A,Sport boat,No,That was just cruel.
22 May 1995,,,,,,
23 May 1995,,,,,,
24 May 1995,,,,,,
25 May 1995,Thing,CINNAMON,D C P O,Chevrolet Camaro,No,
26 May 1995,,,,,,
29 May 1995,,,,,Yes,
30 May 1995,Thing,MARBLE,P C F A,Grand piano,Yes,
31 May 1995,Person,GENIUS,P C F A,$25000,Yes,Not often I can double up the letter column like that.
1 June 1995,Thing,HUG,B C D O,Ballooning in Italy,No,No lie; that was my first guess from just RSTLNE.
2 June 1995,Thing,MENU,? ? M ?,,No,
5 June 1995,,,,,,
6 June 1995,,,,,,
7 June 1995,,,,,,
8 June 1995,,,,,,
9 June 1995,,,,,,
12 June 1995,Thing,MEDICINE,C D M A,Bayliner fishing boat,Yes,
13 June 1995,,,,,,
14 June 1995,,,,,,
15 June 1995,,,,,,
16 June 1995,,,,,,
19 June 1995,Thing,REWARD,P D M A,$25000,Yes,
20 June 1995,,,,,,
21 June 1995,Place,CARNIVAL,C G H A,Trip to Switzerland,Yes,
22 June 1995,,,,,,
23 June 1995,Thing,POLAR BEAR,C D M A,Acura Integra,Yes,
4 September 1995,Thing,BICYCLE,C M H A,$25000,Yes,
5 September 1995,Place,CROSSWALK,B M K U,Some sort of car,No,
6 September 1995,,,,,,
7 September 1995,,,,,,
8 September 1995,Title,POCAHONTAS,C M B A,Trip to Ireland,Yes,
11 September 1995,,,,,,
12 September 1995,,,,,,
13 September 1995,,,,,,
14 September 1995,,,,,,
15 September 1995,,,,,,
18 September 1995,,,,,,
19 September 1995,,,,,,
20 September 1995,Thing,FUDGE,M F D I,$25000,Yes,
21 September 1995,,,,,,
22 September 1995,,,,,,
25 September 1995,,,,,,
26 September 1995,,,,,,
27 September 1995,,,,,,
28 September 1995,,,,,,
29 September 1995,,,,,,
1 February 1996,,,,,,
2 February 1996,,,,,,
5 February 1996,,,,,Yes,
6 February 1996,,,,,Yes,
7 February 1996,,,,,Yes,
8 February 1996,,,,,Yes,
9 February 1996,Thing,BISCUIT,C A M H,Pair of Ford Mustangs,Yes,
12 February 1996,Event,TROPICAL STORM,C D M A,Jet boat,Yes,
13 February 1996,Thing,MANNEQUIN,C F G A,Orient Cruise,Yes,
14 February 1996,Thing,BUSY SIGNAL,G H P A,Pontiac Firebird Trans Am,Yes,
15 February 1996,Thing,MORTGAGE,D M C A,Pearls + diamonds,No,
16 February 1996,Thing,TUBA,M D H O,$25000,No,Clearly set up for a loss.
19 February 1996,Thing,EXHIBIT,C H D I,Annuity,Yes,
20 February 1996,,,,,,
21 February 1996,,,,,,
22 February 1996,,,,,,
23 February 1996,,,,,,
26 February 1996,,,,Land Rover,Yes,
27 February 1996,Thing,TECHNIQUE,D M C A,Jewels package,Yes,Apparently they had a thing going this month for easy puzzles with Q's in them.
28 February 1996,,,,,,
29 February 1996,,,,,,
1 March 1996,,,,,,
4 March 1996,,,,,,
5 March 1996,,,,,,
6 March 1996,,,,,,
7 March 1996,,,,,,
8 March 1996,Thing,JASMINE,G C H A,18 karat gold necklace,Yes,
11 March 1996,,,,,,
12 March 1996,,,,,,
13 March 1996,,,,,,
14 March 1996,,,,,,
15 March 1996,,,,,,
18 March 1996,Thing,GOOSE,C P B O,Acura SLX,Yes,
19 March 1996,Thing,LIQUID,C D M A,Theme park adventure,No,
20 March 1996,Thing,BLANK CHECK,D P G O,Precious metals,No,
21 March 1996,Thing,PROFILE,C H P O,Annuity,Yes,
22 March 1996,Thing,CARBON COPY,P H C A,$25000,Yes,
25 March 1996,Thing,CAKE MIX,C P D A,Ford Taurus,No,
26 March 1996,Phrase,I DO,C G D A,Sony Entertainment package,Yes,Good job solving that one!
27 March 1996,Thing,TOY BOAT,H M D O,$25000,No,
28 March 1996,Event,DAWN,P C W O,Ford Taurus,No,
29 March 1996,Thing,BEAR HUG,C D M A,Ford Taurus,No,
1 April 1996,Phrase,GOOD GRIEF,D K P I,Antiques,No,
2 April 1996,Thing,ZEBRA,P M H I,London trip,No,
3 April 1996,Thing,LUNCH MENU,C D M A,$25000,Yes,
4 April 1996,Person,OPTIMIST,C D M A,Buick Riviera,Yes,
5 April 1996,Title,BABE,M D F A,Land Rover Discovery,Yes,
15 April 1996,Place,GULF,D P M O,Gold/diamond bracelet,Yes,Wow good job on that one.
16 April 1996,Place,BOULEVARD,C D M A,Trips to Spain + Morocco,No,
17 April 1996,Title,HEIDI,C D M A,Acura 22CL,Yes,
18 April 1996,Thing,GIRAFFE,B P G A,$25000,No,
19 April 1996,Person,FOLK HERO,D P C O,Trips to Spain + Morocco,Yes,
22 April 1996,Person,INDIVIDUAL,M D P O,Ford F150 Supercab,Yes,
23 April 1996,Thing,HALF-HOUR,P B H A,Ford Taurus,Yes,
24 April 1996,Thing,PISTACHIO,D C P A,Trip to Greece,Yes,Not often that they have to stop tape and check.
25 April 1996,Thing,AWNING,C M D A,$25000,No,
26 April 1996,Thing,FABLE,H P C O,$25000,No,
29 April 1996,Thing,WISDOM,C M P A,$25000,Yes,
30 April 1996,Thing,INVOICE,C D M O,Caribbean yacht holiday,Yes,
1 May 1996,Place,SUBURB,C H P A,Ford Explorer,No,
2 May 1996,Thing,FABRIC,C P G O,Sailboat,No,
3 May 1996,Thing,SAXOPHONE,C H M I,Savings bond,Yes,Whoever recapped this on alt.tv.game-shows didn't spot the H but no other 9-letter words could fit.
6 May 1996,Thing,YOLK,D M C A,Amtrak tickets + $15000 cash,No,Yeah I'm guessing they didn't want a win that day.
7 May 1996,Thing,LUXURY SEDAN,D M C A,Amtrak tickets + $15000 cash,Yes,
8 May 1996,Title,THE KING AND I,H K G I,Ford Mustang,Yes,They revealed the A by mistake but clearly it didn't matter here.
9 May 1996,Event,HEAT WAVE,C D P A,$25000,No,
10 May 1996,Event,PICNIC,M P W O,Ford Windstar,Yes,
13 May 1996,Thing,FROG,C M D A,Ford Taurus,Yes,Impressive.
14 May 1996,Thing,POWDER,P C D I,Annuity,Yes,
15 May 1996,Thing,QUANTITY,P M C A,Trip to Holland,No,
16 May 1996,Thing,BAIT,C B D A,Trip to Holland,Yes,
17 May 1996,Thing,DIPLOMA,C M Y O,$25000,No,
20 May 1996,Things,WHISKERS,C D M A,$25000,No,
21 May 1996,Title,PSYCHO,C P M A,Ford Explorer,Yes,
22 May 1996,Place,BELGIUM,D P M O,Precious metals,No,
23 May 1996,Thing,FIRM GRASP,D C M O,Precious metals,No,
24 May 1996,Place,BROOK,C M P A,Boat,No,
27 May 1996,,,,,,
28 May 1996,,,,,,
29 May 1996,,,,,,
30 May 1996,,,,,,
31 May 1996,,,,,,
2 September 1996,Thing,HANDBOOK,C D M O,$25000,No,Found most of these through old alt.tv.game-shows recaps.
3 September 1996,Thing,PIANO,M C H A,Acura RL Sedan,No,

4 September 1996,Thing,PAGER,B P D O ,$25000,No,
5 September 1996,Thing,CANARY,,,,
6 September 1996,Thing,FONDUE,C D M A,Acura RL Sedan,Yes,
9 September 1996,Thing,OWL,P D M A,Chevy Camaro + New England trip,No,Yes that was the whole puzzle.
10 September 1996,,,,,,
11 September 1996,Thing,ABILITY,D P F A,Chevy Blazer,No,
12 September 1996,Thing,FORMAT,M H C O,$25000,Yes,
13 September 1996,Place,MICHIGAN,D M H I,Chevy Camaro + New England trip,Yes,
16 September 1996,Thing,HUNCH,D C P U,$25000,Yes,
17 September 1996,,,,,,
18 September 1996,Place,TOKYO,,,,
19 September 1996,Thing,ADVICE,D M P A,Motorhome,No,
20 September 1996,Thing,OPINION,B D P O,Outdoor package + Alaska cruise,Yes,
23 September 1996,Thing,BANJO,D C G A,$25000,No,
24 September 1996,Place,SICILY,C M B O,African safari,Yes,
25 September 1996,Thing,UNIFORM,D Y C O,Jeep Cherokee,No,
26 September 1996,Thing,TOW TRUCK,H P B O,Chrysler Sebring,Yes,
27 September 1996,Thing,AWARD,H P C O,Jeep Grand Cherokee,No,
30 September 1996,Place,COUNTY,C G M O,$25000,No,
1 September 1997,Thing,WAFER,M C G A,Ford Explorer,No,
2 September 1997,Phrase,BUYING TIME,C M D A,Ford Explorer,No,
3 September 1997,Thing,JARGON,D C K O,Pickup truck,No,
4 September 1997,Phrase,CUT IN HALF,C M D A,Pickup truck,No,
5 September 1997,Event,CHILDBIRTH,C D P O,Hummer + $25000,No,
8 September 1997,Thing,CREAM PUFF,C D P A ,$25000,Yes,
9 September 1997,Thing,HIPBONE,D C G O,Trip to Tahiti,No,
10 September 1997,Thing,FILLY,C D Y A,Trip to Tahiti,No,
11 September 1997,Thing,OLIVE,C P M O,Trip to Greece,Yes,
12 September 1997,,,,,,
15 September 1997,,,,,No,
16 September 1997,,,,,No,
17 September 1997,,,,,No,
18 September 1997,,,,,No,
19 September 1997,Phrase,WIDE-EYED,V B H A,Buick Riviera,No,
22 September 1997,,,,,,
23 September 1997,,,,,,
24 September 1997,,,,,,
25 September 1997,,,,,,
26 September 1997,,,,,,
29 September 1997,Phrase,WALKING ON AIR,G M C O,$25000,Yes,
30 September 1997,,,,,,
7 September 1998,People,FLIGHT CREW,D A M B,$25000,Yes,
8 September 1998,,,,,,
9 September 1998,,,,,,
10 September 1998,,,,,,
11 September 1998,,,,,,
14 September 1998,Thing,FORK,C F K O,Dodge Durango picnic basket barbecue grill,Yes,Interesting prize package here.
15 September 1998,,,,,,
16 September 1998,,,,,,
17 September 1998,Thing,GIRAFFE,,Nissan 200ZX,Yes,
18 September 1998,Thing,GUITAR,,Some kind of boat,No,
21 September 1998,,,,,,
22 September 1998,,,,,,
23 September 1998,,,,,,
24 September 1998,,,,,,
25 September 1998,,,,,,
28 September 1998,,,,,,
29 September 1998,,,,,,
30 September 1998,,,,,,
29 September 1998,,,,,,
30 September 1998,,,,,,
1 October 1998,,,,,,
2 October 1998,Place,TAHITI,,$25000,Yes,
5 October 1998,Phrase,HANG TOUGH,,Ireland trip,Yes,
6 October 1998,Phrase,I'M BOOKED UP,,England trip,Yes,
7 October 1998,Thing,BAG OF ICE,,$25000,Yes,
8 October 1998,Thing,WINDSHIELD,,Land Rover,Yes,
9 October 1998,,,,,,
12 October 1998,Thing,HAIRDO,P D C O,Rome shopping spree,No,
13 October 1998,Thing,MORTGAGE,,Rome shopping spree,No,
14 October 1998,Place,VIRGINIA,,Rome shopping spree,No,
15 October 1998,Thing,BUCKET,,Paris shopping spree,No,
16 October 1998,Phrase,MAKE A CHOICE,,Paris shopping spree,No,
19 October 1998,Thing,BABOON,,Sport boat,No,
20 October 1998,,,,,,
21 October 1998,,,,,,
22 October 1998,Thing,HOUR,,Convertible,No,
23 October 1998,Phrase,FLIP A COIN,,Mitsubishi Eclipse,Yes,
26 October 1998,Things,TWIGS,,$25000,Yes,
27 October 1998,Place,DUNGEON,,Chevy truck of some sort,No,
28 October 1998,,,,,,
29 October 1998,Thing,DAB OF JELLY,,Romania trip,No,
30 October 1998,Thing,BATHTUB,,Gold and silver package,No,
2 November 1998,Thing,EGG YOLK,,Golfing package,Yes,
3 November 1998,,,,,,
4 November 1998,,,,,,
5 November 1998,,,,,,
6 November 1998,,,,,,
9 November 1998,Thing,PILLOWCASE,,BMW Z23,Yes,
10 November 1998,Thing,HAIRCUT,,TV satellite dish minidisc player,Yes,
11 November 1998,Thing,PADLOCK,F D M A,,Yes,
12 November 1998,Person,SAXOPHONIST,D F H A,$25000,Yes,
13 November 1998,Thing,FONDUE,P H M A,"Star Treatment Package",No,
16 November 1998,,,,,,
17 November 1998,Thing,JEAN JACKET,,Corvette,Yes,
18 November 1998,,,,,,
19 November 1998,,,,,,
20 November 1998,3000th episode. No gameplay just clips.,,,,,
23 November 1998,,,,,,
24 November 1998,,,,,,
25 November 1998,,,,,,
26 November 1998,,,,,,
27 November 1998,,,,,,
30 November 1998,,,,,,
1 January 2002,,,,,,
2 January 2002,,,,,,
3 January 2002,,,,,,
4 January 2002,,,,,,
7 January 2002,,,,,,
8 January 2002,,,,,,
9 January 2002,,,,,,
10 January 2002,,,,,,
11 January 2002,,,,,,
14 January 2002,Place,FISHPOND,M P H A,$100000,,
15 January 2002,,,,,,
16 January 2002,,,,,,
17 January 2002,,,,,,
18 January 2002,,,,,,
21 January 2002,,,,$100000,,
22 January 2002,,,,,,
23 January 2002,,,,,,
24 January 2002,,,,,,
25 January 2002,,,,,,
28 January 2002,,,,,,
29 January 2002,,,,,,
30 January 2002,,,,,,
31 January 2002,Living Things,PUPPIES,,,,
1 February 2002,Fictional Character,THE JOKER,H J K O,$25000,Yes,Gee think they knew it beforehand?
4 February 2002,On the Map,TRIPOLI,? ? P I,$25000,Yes,This was the episode with the "miners & hoes" Toss-Up blooper.
5 February 2002,Person,A DUKE,P H M I,$25000,No,
6 February 2002,Phrase,HIP HIP HOORAY,C M P O,$25000,Yes,
7 February 2002,,,,,,
8 February 2002,,,,,,
11 February 2002,Event,A BAKE-OFF,C D M I,$25000,No,For some reason I recapped this episode on alt.tv.game-shows.
12 February 2002,,,,,,
13 February 2002,,,,,,
14 February 2002,Phrase,I FIGURED,C M G A,$25000,Yes,Good job on that one!
15 February 2002,,,,,,
18 February 2002,,,,,,
19 February 2002,,,,,,
20 February 2002,Phrase,I GOT A JOB,G D M A,$25000,No,
21 February 2002,,,,,,
22 February 2002,,,,,,
25 February 2002,,,,,,
26 February 2002,,,,,,
27 February 2002,,,,,,
28 February 2002,,,,,,
1 March 2002,,,,,,
4 March 2002,,,,,,
5 March 2002,,,,,,
6 March 2002,,,,,,
7 March 2002,,,,,,
8 March 2002,,,,,,
11 March 2002,,,,,,
12 March 2002,,,,,,
13 March 2002,,,,,,
14 March 2002,Proper Name,KOBE BRYANT,B D M O,Some sort of car,Yes,He solved it before Vanna could put the extra letters up!
15 March 2002,,,,,,
18 March 2002,,,,,,
19 March 2002,,,,,,
20 March 2002,,,,,,
21 March 2002,,,,,,
22 March 2002,,,,,,
25 March 2002,,,,,,
26 March 2002,,,,,,
27 March 2002,,,,,,
28 March 2002,,,,,,
29 March 2002,,,,,,
1 April 2002,,,,,,
2 April 2002,,,,,,
3 April 2002,Around the House,A FRUIT JAR,D C M A,$25000?,No,
4 April 2002,,,,,,
5 April 2002,,,,,,
8 April 2002,Phrase,YOU'RE WITTY,B Y P O,$25000,No,
9 April 2002,Phrase,HAVE FAITH,F C D A,Jaguar X-Type,Yes,
10 April 2002,On the Map,KEY BISCAYNE,C D H A,$25000,Yes,
11 April 2002,Proper Name,JON VOIGHT,D C M A,$25000,No,
12 April 2002,Things,SOAP BUBBLES,M P D I,Porche Boxster,No,
15 April 2002,,,,,,
16 April 2002,,,,,,
17 April 2002,,,,,,
18 April 2002,,,,,,
19 April 2002,,,,,,
22 April 2002,,,,,,
23 April 2002,,,,,,
24 April 2002,,,,,,
25 April 2002,People,HOCKEY FANS,C D M A,$25000,No,
26 April 2002,,,,,,
29 April 2002,,,,,,
30 April 2002,,,,,,
1 May 2002,,,,,,
2 May 2002,Proper Name,ELIJAH WOOD,,,Yes,
3 May 2002,,,,,,
6 May 2002,,,,,,
7 May 2002,,,,,,
8 May 2002,,,,,,
9 May 2002,,,,,,
10 May 2002,,,,,,
13 May 2002,,,,,,
14 May 2002,,,,,,
15 May 2002,,,,,,
16 May 2002,,,,,,
17 May 2002,,,,,,
20 May 2002,,,,$100000,,
21 May 2002,,,,,,
22 May 2002,Thing,A GOLF BAG,,$25000,Yes,Solved on the buzzer; they had to check the tape.
23 May 2002,,,,,,
24 May 2002,,,,,,
27 May 2002,,,,,,
28 May 2002,,,,,,
29 May 2002,,,,,,
30 May 2002,Phrase,JUST FOR KICKS,J F K I,$25000,Yes,
31 May 2002,Thing,SHAVED ICE,P C M I,$25000,Yes,
2 September 2002,Thing,SHAVING KIT,D G H O,$25000,No,
3 September 2002,,,,,No,
4 September 2002,,,,,No,
5 September 2002,,,,,No,
6 September 2002,,,,,No,
9 September 2002,Person,SAFARI GUIDE,? ? ? A,$100000,,
10 September 2002,Phrase,PROFITS ARE UP,,,Why does that sound awkward to me?,
11 September 2002,Living Things,HAWKS,F G K O,$25000,,
12 September 2002,Event,NODDING OFF,,,,
13 September 2002,Person,A SPOKESMAN,M B A C,$25000,One of many examples of Redundant A Syndrome.,
16 September 2002,,,,,No,
17 September 2002,Things,CHIVES,C D M A,$25000?,No,Pretty sure this is where this puzzle was.
18 September 2002,,,,,No,Yes you read that right. 13 losses in a row.
19 September 2002,,,,,Yes,
20 September 2002,,,,,,
23 September 2002,,,,,,
24 September 2002,,,,$45000,Yes,
25 September 2002,,,,,,
26 September 2002,Things,PAPAYAS,C D M A,$25000,No,
27 September 2002,Rhyme Time,FINE WINE,? F W I,,Yes,
30 September 2002,,,,,,
1 October 2002,,,,,,
2 October 2002,,,,,,
3 October 2002,,,,,,
4 October 2002,,,,,,
7 October 2002,Thing,PUNCH BOWL,G D C A,$100000,,
8 October 2002,,,,,,
9 October 2002,,,,,,
10 October 2002,,,,,,
11 October 2002,,,,,,
14 October 2002,,,,,,
15 October 2002,,,,,,
16 October 2002,,,,,,
17 October 2002,,,,,,
18 October 2002,,,,,,
21 October 2002,,,,,,
22 October 2002,,,,,,
23 October 2002,,,,,,
24 October 2002,,,,,,
25 October 2002,,,,,,
28 October 2002,,,,,,
29 October 2002,People,COWBOYS,,,,
30 October 2002,,,,,,
31 October 2002,,,,,,
1 November 2002,,,,,,
4 November 2002,Living Things,HUSKIES,K B P O,Mercedes C230,Yes,
5 November 2002,On the Map,BOLIVIA,B D P A,,Yes,
6 November 2002,Place,SKI JUMP,,,Yes,
7 November 2002,Phrase,ROUGHING IT,M D C O,$25000,No,
8 November 2002,Thing,A BRIDGE,C D M A,,No,A bridge too far. And one too many A's on the puzzle board.
11 November 2002,Place,THRIFT SHOP,C D H A,$25000,Yes,
12 November 2002,Phrase,WAKE UP,M P D I,,Yes,
13 November 2002,Thing,CORKBOARD,,,,
14 November 2002,Things,CHICKEN FAJITAS,C M H O,$25000,No,
15 November 2002,Things,AUDIO & VIDEO,,,,
18 November 2002,,,,,,
19 November 2002,,,,,,
20 November 2002,,,,,,
21 November 2002,Things,THIGHS,C D M A,$25000,No,
22 November 2002,Event,SCRUBBING,P G B I,$25000,Yes,
25 November 2002,Thing,A BIKINI,? ? K I,,Yes,Again. Get rid of the A please.
26 November 2002,Thing,BAG OF FLOUR,K M F O,Audi convertible,Yes,
27 November 2002,Thing,A GAG GIFT,,Ford Thunderbird,No,Redundant A's twice in one week.
28 November 2002,Phrase,A FAIR SHAKE,,$25000,No,I do know that for two days in a row none of the called letters were up there.
29 November 2002,Thing,BEAR HUG,,$25000,No,One peg from the big one.
2 December 2002,,,,,,
3 December 2002,Around the House,WORKBENCH,D M C O,$25000,Yes,
4 December 2002,Place,CAMPGROUND,D M C A,$100000,Yes,
5 December 2002,On the Map,PARAGUAY,M C D O,$25000,No,
6 December 2002,Person,SHIPMATE,C G P A,$40000,Yes,
9 December 2002,Event,FROWNING,,$25000,No,Some of these Event puzzles were downright bizarre.
10 December 2002,Thing,CHEWING GUM,C G M A?,,Yes,
11 December 2002,Living Thing,GIRAFFE,,$50000,No,
12 December 2002,Phrase,WAIT IT OUT,A B C D,$100000,No,
13 December 2002,Occupation,BOOKKEEPER,C P M O,Audi TT,Yes,
16 December 2002,,,,,,
17 December 2002,,,,,,
18 December 2002,,,,,,
19 December 2002,Phrase,PLUG IT IN,,,,
20 December 2002,,,,,,
23 December 2002,,,,,,
24 December 2002,,,,,,
25 December 2002,,,,,,
26 December 2002,Place,OFFSTAGE,,,,
27 December 2002,Things,HIGH HOPES,C D M A,$35000,No,
30 December 2002,Living Thing,PEACOCK,,$100000,,
31 December 2002,Thing,THICK FOG,? ? C A,$25000,,
1 January 2003,Things,HEIGHT & WEIGHT,,,No,
2 January 2003,Phrase,YOU'VE GOT SPUNK,W H P O,$40000,No,
3 January 2003,On the Map,SHANGHAI,H P M I,$25000,Yes,
6 January 2003,Thing,THE GOODYEAR BLIMP,,,,
7 January 2003,Thing,STAMP OF APPROVAL,,,,
8 January 2003,Thing,PLAYBOOK,,,,
9 January 2003,On the Map,LUBBOCK,A D M P,,No,I really didn't have this until the O came up.
10 January 2003,People,CHAMPIONS,,,,
13 January 2003,On the Map,WICHITA,M C D A,Lincoln Navigator,Yes,
14 January 2003,Living Thing,DRAGONFLY,M P Y A,$100000,,
15 January 2003,Phrase,I'M NOT BUDGING,C D G I,Lincoln Navigator,Yes,
16 January 2003,,,,,,
17 January 2003,Thing,SKETCHPAD,,,,Isn't that two words?
20 January 2003,Person,BODYGUARD,,,,
21 January 2003,On the Map,WINNIPEG,P C H I,$50000,No,Oh come on. You didn't even try.
22 January 2003,Things,PLAID PAJAMAS,G K C O,Acura MDX?,No,
23 January 2003,Living Thing,BLACKBIRD,B D H I,,Yes,He didn't even wait for the second B or the I.
24 January 2003,,,,,,
27 January 2003,Thing,CURFEW,C H M A,$25000,No,
28 January 2003,Thing,HOMEWORK,Y K M A,$25000,,
29 January 2003,Phrase,ABOVE AND BEYOND,? ? D A,$25000,No,
30 January 2003,Thing,YEARBOOK,C D M O,,,
31 January 2003,Around the House,BATHROBE,,$35000,Yes,
3 February 2003,Thing,SNOWPLOW,P M W O,Chevy Impala,Yes,
4 February 2003,Living Things,WOODCHUCKS,,,Yes,That may be the longest pluralized puzzle for which nothing else than the obvious S was offered.
5 February 2003,Phrase,HOLD THE MAYO,? H M A,$25000,Yes,
6 February 2003,Things,FORK & KNIFE,F P M I,Chevy Impala,Yes,
7 February 2003,Thing,FOGHORN,B G H O,$25000,Yes,
10 February 2003,,,,,,
11 February 2003,Phrase,WE HIT IT OFF,,,,
12 February 2003,Phrase,PUPPY LOVE,,,,
13 February 2003,Living Things,SHRUBS,,Mercedes XLS,Yes,
